Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Fra-tid,Til-tid,Alnabru NO2 µg/m³,QA,QC,Bygdøy Alle NO2 µg/m³,QA,QC,Hjortnes NO2 µg/m³,QA,QC,Kirkeveien NO2 µg/m³,QA,QC,Manglerud NO2 µg/m³,QA,QC,Rv 4- Aker sykehus NO2 µg/m³,QA,QC
20.09.2022 19:00,20.09.2022 20:00,54,0,4,30.7,0,4,51.7,0,4,23.8,0,4,24.6,0,4,24.6,0,4
20.09.2022 20:00,20.09.2022 21:00,43.7,0,4,18.1,0,4,44.2,0,4,22.3,0,4,22.2,0,4,18.6,0,4
20.09.2022 21:00,20.09.2022 22:00,37.6,0,4,14.9,0,4,37.4,0,4,14.4,0,4,26.2,0,4,16.5,0,4
20.09.2022 22:00,20.09.2022 23:00,32.7,0,4,13.9,0,4,36.9,0,4,11.9,0,4,25.8,0,4,15.5,0,4
20.09.2022 23:00,21.09.2022 00:00,26.5,0,4,10.2,0,4,30,0,4,7.5,0,4,17.4,0,4,13.6,0,4
21.09.2022 00:00,21.09.2022 01:00,23.1,0,4,6,0,4,20.4,0,4,5.2,0,4,13.1,0,4,8,0,4
21.09.2022 01:00,21.09.2022 02:00,19.9,0,4,5.3,0,4,20.6,0,4,7.1,0,4,14.1,0,4,10.3,0,4
21.09.2022 02:00,21.09.2022 03:00,16.2,0,4,5.5,0,4,21.5,0,4,8.4,0,4,11.7,0,4,12.8,0,4
21.09.2022 03:00,21.09.2022 04:00,18.8,0,4,5.1,0,4,17.6,0,4,9.2,0,4,7.9,0,4,12.5,0,4
21.09.2022 04:00,21.09.2022 05:00,26.2,0,4,6.6,0,4,23.2,0,4,10.2,0,4,23.9,0,4,11,0,4
21.09.2022 05:00,21.09.2022 06:00,43.7,0,4,13.2,0,4,38.2,0,4,19,0,4,49.2,0,4,15.5,0,4
21.09.2022 06:00,21.09.2022 07:00,35.6,0,4,21.5,0,4,38,0,4,22.9,0,4,40.9,0,4,30.2,0,4
21.09.2022 07:00,21.09.2022 08:00,25.8,0,4,24.4,0,4,53.4,0,4,27,0,4,65.8,0,4,29.1,0,4
21.09.2022 08:00,21.09.2022 09:00,25.6,0,4,30.7,0,4,49.8,0,4,23.3,0,4,61.4,0,4,30.6,0,4
21.09.2022 09:00,21.09.2022 10:00,26.5,0,4,36.5,0,4,50.9,0,4,24.3,0,4,52,0,4,25.8,0,4
21.09.2022 10:00,21.09.2022 11:00,23.1,0,4,35.9,0,4,38,0,4,21.9,0,4,50,0,4,21.2,0,4
21.09.2022 11:00,21.09.2022 12:00,19.3,0,4,36,0,4,27.5,0,4,23.2,0,4,40.6,0,4,19.1,0,4
21.09.2022 12:00,21.09.2022 13:00,27.8,0,4,26.5,0,4,6.2,0,4,17.6,0,4,42.9,0,4,17.4,0,4
21.09.2022 13:00,21.09.2022 14:00,35.8,0,4,23.3,0,4,9.9,0,4,33.1,0,4,44.7,0,4,20.3,0,4
21.09.2022 14:00,21.09.2022 15:00,27.8,0,4,31.8,0,4,20.6,0,4,20,0,4,33.4,0,4,28.1,0,4
21.09.2022 15:00,21.09.2022 16:00,21.9,0,4,39.7,0,4,27.2,0,4,25,0,4,38.5,0,4,32,0,4
21.09.2022 16:00,21.09.2022 17:00,21.9,0,4,52.6,0,4,42.7,0,4,21.4,0,4,50,0,4,27.5,0,4
21.09.2022 17:00,21.09.2022 18:00,28.1,0,4,46.1,0,4,24.9,0,4,28.4,0,4,48.2,0,4,38.4,0,4
21.09.2022 18:00,21.09.2022 19:00,35,0,4,41.8,0,4,11.1,0,4,23.4,0,4,27.4,0,4,30.7,0,4
21.09.2022 19:00,21.09.2022 20:00,45.6,0,4,38.2,0,4,7.7,0,4,23,0,4,14.1,0,4,24.3,0,4
21.09.2022 20:00,21.09.2022 21:00,49.7,0,4,37.4,0,4,23.2,0,4,18,0,4,26.4,0,4,31.3,0,4
21.09.2022 21:00,21.09.2022 22:00,50.3,0,4,24.7,0,4,48.7,0,4,31.1,0,4,21.8,0,4,24.3,0,4
21.09.2022 22:00,21.09.2022 23:00,38.5,0,4,22,0,4,43.4,0,4,17.9,0,4,29.4,0,4,23.9,0,4
21.09.2022 23:00,22.09.2022 00:00,28.9,0,4,13.4,0,4,32.2,0,4,12.6,0,4,19.8,0,4,20.6,0,4
22.09.2022 00:00,22.09.2022 01:00,24.9,0,4,16,0,4,23.6,0,4,9.5,0,4,14.7,0,4,14.4,0,4
22.09.2022 01:00,22.09.2022 02:00,18.7,0,4,11.9,0,4,20.8,0,4,7.7,0,4,13.9,0,4,9.3,0,4
22.09.2022 02:00,22.09.2022 03:00,17.6,0,4,8.5,0,4,19.3,0,4,7.3,0,4,27.4,0,4,7.4,0,4
22.09.2022 03:00,22.09.2022 04:00,17,0,4,12.7,0,4,22.5,0,4,6.9,0,4,29.4,0,4,11.2,0,4
22.09.2022 04:00,22.09.2022 05:00,22.8,0,4,18.4,0,4,28.7,0,4,8.1,0,4,30.4,0,4,12.4,0,4
22.09.2022 05:00,22.09.2022 06:00,32.2,0,4,31.9,0,4,48.5,0,4,17.1,0,4,42.8,0,4,31,0,4
22.09.2022 06:00,22.09.2022 07:00,42.8,0,4,46.9,0,4,55.1,0,4,30.1,0,4,58.2,0,4,33.3,0,4
22.09.2022 07:00,22.09.2022 08:00,38.6,0,4,45.8,0,4,49.8,0,4,35.2,0,4,45.8,0,4,36.4,0,4
22.09.2022 08:00,22.09.2022 09:00,44.1,0,4,35.9,0,4,10,0,4,25.8,0,4,20.1,0,4,37.8,0,4
22.09.2022 09:00,22.09.2022 10:00,46,0,4,,1,4,18.2,0,4,39.8,0,4,39.3,0,4,34.4,0,4
22.09.2022 10:00,22.09.2022 11:00,24.3,0,4,32.1,0,4,17.8,0,4,27.1,0,4,46.1,0,4,24.3,0,4
22.09.2022 11:00,22.09.2022 12:00,23.6,0,4,25.6,0,4,21.6,0,4,28.5,0,4,43.1,0,4,20.1,0,4
22.09.2022 12:00,22.09.2022 13:00,22.2,0,4,33.1,0,4,29.2,0,4,19.8,0,4,,1,4,22,0,4
22.09.2022 13:00,22.09.2022 14:00,26.8,0,4,36.7,0,4,41.6,0,4,33.4,0,4,37.7,0,4,28.2,0,4
22.09.2022 14:00,22.09.2022 15:00,29.4,0,4,37.1,0,4,41.4,0,4,36.2,0,4,28.2,0,4,29.5,0,4
22.09.2022 15:00,22.09.2022 16:00,26.3,0,4,32.1,0,4,39,0,4,28.4,0,4,18.3,0,4,23,0,4
22.09.2022 16:00,22.09.2022 17:00,28.1,0,4,39.1,0,4,28.7,0,4,22.7,0,4,22.1,0,4,19.1,0,4
22.09.2022 17:00,22.09.2022 18:00,25.6,0,4,22.6,0,4,7.3,0,4,15,0,4,15.3,0,4,16.8,0,4
22.09.2022 18:00,22.09.2022 19:00,23.7,0,4,22.2,0,4,3.6,0,4,9.5,0,4,11.1,0,4,14.7,0,4
22.09.2022 19:00,22.09.2022 20:00,19.1,0,4,22.8,0,4,4,0,4,10,0,4,9.4,0,4,15.2,0,4
22.09.2022 20:00,22.09.2022 21:00,14.5,0,4,17.1,0,4,4.2,0,4,9,0,4,10.6,0,4,13.8,0,4
22.09.2022 21:00,22.09.2022 22:00,9.3,0,4,20.8,0,4,7.4,0,4,15.2,0,4,9.6,0,4,10.9,0,4
22.09.2022 22:00,22.09.2022 23:00,10.7,0,4,25,0,4,3.8,0,4,6.8,0,4,4.2,0,4,7.6,0,4
22.09.2022 23:00,23.09.2022 00:00,7.9,0,4,14.7,0,4,4.4,0,4,8.7,0,4,4.2,0,4,8.2,0,4
23.09.2022 00:00,23.09.2022 01:00,8.4,0,4,9.5,0,4,5.5,0,4,6.7,0,4,4.8,0,4,6.1,0,4
23.09.2022 01:00,23.09.2022 02:00,5.2,0,4,8.7,0,4,3.1,0,4,4.6,0,4,3.4,0,4,6.3,0,4
23.09.2022 02:00,23.09.2022 03:00,6.3,0,4,7.3,0,4,1.4,0,4,2.2,0,4,3.8,0,4,3.4,0,4
23.09.2022 03:00,23.09.2022 04:00,11.8,0,4,5.1,0,4,1.4,0,4,2.5,0,4,5.2,0,4,4.3,0,4
23.09.2022 04:00,23.09.2022 05:00,27,0,4,15.6,0,4,3.4,0,4,5.7,0,4,8.2,0,4,6.2,0,4
23.09.2022 05:00,23.09.2022 06:00,40.4,0,4,23.8,0,4,3.8,0,4,12.5,0,4,39.9,0,4,13.7,0,4
23.09.2022 06:00,23.09.2022 07:00,38.4,0,4,26,0,4,5.5,0,4,12.5,0,4,20.5,0,4,21.9,0,4
23.09.2022 07:00,23.09.2022 08:00,35.4,0,4,29.2,0,4,6.8,0,4,14.1,0,4,12.4,0,4,25.1,0,4
23.09.2022 08:00,23.09.2022 09:00,34.5,0,4,34.3,0,4,9.6,0,4,22.1,0,4,16.3,0,4,23.7,0,4
23.09.2022 09:00,23.09.2022 10:00,37.7,0,4,35.5,0,4,11.1,0,4,16.5,0,4,16.7,0,4,18.5,0,4
23.09.2022 10:00,23.09.2022 11:00,45.5,0,4,27,0,4,4,0,4,10.7,0,4,14.4,0,4,22.9,0,4
23.09.2022 11:00,23.09.2022 12:00,40.7,0,4,35.5,0,4,5.7,0,4,18.6,0,4,15,0,4,26.7,0,4
23.09.2022 12:00,23.09.2022 13:00,34.2,0,4,43.5,0,4,13.2,0,4,24.2,0,4,25.7,0,4,32,0,4
23.09.2022 13:00,23.09.2022 14:00,40.2,0,4,37.9,0,4,12,0,4,34.7,0,4,25.5,0,4,27.2,0,4
23.09.2022 14:00,23.09.2022 15:00,39.9,0,4,30.9,0,4,7,0,4,17.5,0,4,17.1,0,4,18.7,0,4
23.09.2022 15:00,23.09.2022 16:00,36.7,0,4,35.1,0,4,28.1,0,4,23,0,4,12.6,0,4,31.7,0,4
23.09.2022 16:00,23.09.2022 17:00,22.3,0,4,24.8,0,4,14.1,0,4,22.2,0,4,10.4,0,4,24.9,0,4
23.09.2022 17:00,23.09.2022 18:00,21.8,0,4,26,0,4,12.6,0,4,26.5,0,4,11.2,0,4,24.4,0,4
23.09.2022 18:00,23.09.2022 19:00,21.4,0,4,13.8,0,4,4.2,0,4,10,0,4,11.6,0,4,14.1,0,4
23.09.2022 19:00,23.09.2022 20:00,19.6,0,4,11.9,0,4,5.1,0,4,10.1,0,4,7.8,0,4,11,0,4
23.09.2022 20:00,23.09.2022 21:00,13.4,0,4,9.9,0,4,3.6,0,4,6.5,0,4,17.2,0,4,15.6,0,4
23.09.2022 21:00,23.09.2022 22:00,12.3,0,4,18.8,0,4,22,0,4,13.5,0,4,19.9,0,4,14.8,0,4
23.09.2022 22:00,23.09.2022 23:00,12.9,0,4,14.2,0,4,39.2,0,4,18.3,0,4,9.2,0,4,14.1,0,4
23.09.2022 23:00,24.09.2022 00:00,15,0,4,20.4,0,4,36.7,0,4,16.3,0,4,5.9,0,4,16.7,0,4
24.09.2022 00:00,24.09.2022 01:00,12,0,4,14.2,0,4,30.7,0,4,12.7,0,4,5.1,0,4,15.7,0,4
24.09.2022 01:00,24.09.2022 02:00,15.4,0,4,12.4,0,4,20.3,0,4,8.7,0,4,5.3,0,4,16.9,0,4
24.09.2022 02:00,24.09.2022 03:00,14.7,0,4,8.3,0,4,18.6,0,4,9.8,0,4,6.1,0,4,7.6,0,4
24.09.2022 03:00,24.09.2022 04:00,28,0,4,9.2,0,4,20.8,0,4,5.7,0,4,11,0,4,6.6,0,4
24.09.2022 04:00,24.09.2022 05:00,29.1,0,4,6.7,0,4,16.4,0,4,5,0,4,27.5,0,4,7.9,0,4
24.09.2022 05:00,24.09.2022 06:00,25.8,0,4,6.3,0,4,22.5,0,4,9.9,0,4,37.4,0,4,10.1,0,4
24.09.2022 06:00,24.09.2022 07:00,28.3,0,4,9.8,0,4,28.7,0,4,8.8,0,4,34.1,0,4,19.8,0,4
24.09.2022 07:00,24.09.2022 08:00,37.7,0,4,10,0,4,28.9,0,4,11.1,0,4,33.9,0,4,6.5,0,4
24.09.2022 08:00,24.09.2022 09:00,26.8,0,4,14.8,0,4,36.9,0,4,16.5,0,4,36.5,0,4,1.1,0,4
24.09.2022 09:00,24.09.2022 10:00,14.4,0,4,24,0,4,30,0,4,10,0,4,40.7,0,4,1.3,0,4
24.09.2022 10:00,24.09.2022 11:00,13,0,4,25.6,0,4,26.5,0,4,8.1,0,4,28.5,0,4,1.2,0,4
24.09.2022 11:00,24.09.2022 12:00,15.3,0,4,23,0,4,25,0,4,7.2,0,4,39.6,0,4,1.2,0,4
24.09.2022 12:00,24.09.2022 13:00,13.7,0,4,20.2,0,4,29.8,0,4,9.6,0,4,28.9,0,4,0.8,0,4
24.09.2022 13:00,24.09.2022 14:00,19.9,0,4,22,0,4,28.5,0,4,12.1,0,4,35.1,0,4,0.9,0,4
24.09.2022 14:00,24.09.2022 15:00,18.5,0,4,21.4,0,4,22.7,0,4,5,0,4,31.7,0,4,0.8,0,4
24.09.2022 15:00,24.09.2022 16:00,15.3,0,4,17.4,0,4,15.6,0,4,7.4,0,4,31.3,0,4,1.1,0,4
24.09.2022 16:00,24.09.2022 17:00,17.8,0,4,19.4,0,4,21,0,4,8.4,0,4,29.4,0,4,1,0,4
24.09.2022 17:00,24.09.2022 18:00,14.6,0,4,20.6,0,4,22.7,0,4,9.9,0,4,35.5,0,4,1,0,4
24.09.2022 18:00,24.09.2022 19:00,21,0,4,20.2,0,4,24.4,0,4,12.8,0,4,17.6,0,4,4.8,0,4
24.09.2022 19:00,24.09.2022 20:00,20.5,0,4,9.4,0,4,32.6,0,4,10.1,0,4,47.8,0,4,1.6,0,4
24.09.2022 20:00,24.09.2022 21:00,18.2,0,4,9,0,4,45.7,0,4,11,0,4,34.7,0,4,2.7,0,4
24.09.2022 21:00,24.09.2022 22:00,16.4,0,4,11.4,0,4,28.3,0,4,11.9,0,4,18.4,0,4,11.3,0,4
24.09.2022 22:00,24.09.2022 23:00,18.5,0,4,12.8,0,4,26.3,0,4,11.2,0,4,17,0,4,11.3,0,4
24.09.2022 23:00,25.09.2022 00:00,18.4,0,4,12.8,0,4,18.1,0,4,6.7,0,4,9.1,0,4,7.1,0,4
25.09.2022 00:00,25.09.2022 01:00,17.1,0,4,8.4,0,4,17.3,0,4,5.7,0,4,8.3,0,4,15.1,0,4
25.09.2022 01:00,25.09.2022 02:00,14.1,0,4,8.2,0,4,14.1,0,4,3.3,0,4,9.3,0,4,2.4,0,4
25.09.2022 02:00,25.09.2022 03:00,13,0,4,6,0,4,15.1,0,4,4.3,0,4,7.9,0,4,5.2,0,4
25.09.2022 03:00,25.09.2022 04:00,16.7,0,4,3.2,0,4,12.6,0,4,4,0,4,7.1,0,4,7.4,0,4
25.09.2022 04:00,25.09.2022 05:00,14.6,0,4,3.6,0,4,13.2,0,4,4.3,0,4,5.8,0,4,5.1,0,4
25.09.2022 05:00,25.09.2022 06:00,19.2,0,4,3.8,0,4,12.6,0,4,4.4,0,4,3.8,0,4,12.3,0,4
25.09.2022 06:00,25.09.2022 07:00,12.4,0,4,3,0,4,19.7,0,4,5.2,0,4,3.2,0,4,11.1,0,4
25.09.2022 07:00,25.09.2022 08:00,15.4,0,4,9,0,4,19.7,0,4,5.8,0,4,14.3,0,4,4.2,0,4
25.09.2022 08:00,25.09.2022 09:00,14.8,0,4,10,0,4,17.7,0,4,9.6,0,4,22.2,0,4,10.1,0,4
25.09.2022 09:00,25.09.2022 10:00,10,0,4,24.2,0,4,11.3,0,4,9.6,0,4,16.7,0,4,3.8,0,4
25.09.2022 10:00,25.09.2022 11:00,9.8,0,4,14.8,0,4,8,0,4,9.6,0,4,19.3,0,4,6,0,4
25.09.2022 11:00,25.09.2022 12:00,10,0,4,10,0,4,4.2,0,4,7.4,0,4,22.2,0,4,10.9,0,4
25.09.2022 12:00,25.09.2022 13:00,6.3,0,4,10.8,0,4,3.3,0,4,15.3,0,4,22.4,0,4,12.8,0,4
25.09.2022 13:00,25.09.2022 14:00,7.3,0,4,15.4,0,4,14.7,0,4,14.4,0,4,20.7,0,4,8.4,0,4
25.09.2022 14:00,25.09.2022 15:00,8.4,0,4,19.3,0,4,16,0,4,10.5,0,4,18.3,0,4,10.6,0,4
25.09.2022 15:00,25.09.2022 16:00,8.6,0,4,13.8,0,4,3.9,0,4,6.7,0,4,14.1,0,4,12.2,0,4
25.09.2022 16:00,25.09.2022 17:00,10.9,0,4,16.8,0,4,3.9,0,4,8.7,0,4,17.7,0,4,19.3,0,4
25.09.2022 17:00,25.09.2022 18:00,11.3,0,4,11.2,0,4,5.4,0,4,12.1,0,4,11.9,0,4,11.8,0,4
25.09.2022 18:00,25.09.2022 19:00,11.8,0,4,13,0,4,4,0,4,7.9,0,4,12.3,0,4,14.6,0,4
25.09.2022 19:00,25.09.2022 20:00,10.7,0,4,13,0,4,4,0,4,7.5,0,4,14.5,0,4,17,0,4
25.09.2022 20:00,25.09.2022 21:00,8.6,0,4,10.6,0,4,3.3,0,4,7.3,0,4,9.8,0,4,12.8,0,4
25.09.2022 21:00,25.09.2022 22:00,7,0,4,8.4,0,4,3.7,0,4,5.2,0,4,7.8,0,4,11.1,0,4
25.09.2022 22:00,25.09.2022 23:00,3.6,0,4,9.2,0,4,2.9,0,4,5.5,0,4,4.2,0,4,9.8,0,4
25.09.2022 23:00,26.09.2022 00:00,4.5,0,4,5.8,0,4,1.8,0,4,2.8,0,4,2.2,0,4,4.7,0,4
26.09.2022 00:00,26.09.2022 01:00,3.8,0,4,3.8,0,4,1.4,0,4,2.9,0,4,2.6,0,4,3.9,0,4
26.09.2022 01:00,26.09.2022 02:00,8.6,0,4,3.4,0,4,0.9,0,4,1.6,0,4,2.1,0,4,2.6,0,4
26.09.2022 02:00,26.09.2022 03:00,9.3,0,4,2.6,0,4,0.5,0,4,1.2,0,4,4.2,0,4,2.6,0,4
26.09.2022 03:00,26.09.2022 04:00,9.5,0,4,2,0,4,0.9,0,4,1.6,0,4,4.8,0,4,5.5,0,4
26.09.2022 04:00,26.09.2022 05:00,17,0,4,7.2,0,4,3.7,0,4,3,0,4,4.4,0,4,9.1,0,4
26.09.2022 05:00,26.09.2022 06:00,55.8,0,4,19.5,0,4,40.1,0,4,4.6,0,4,17.3,0,4,28,0,4
26.09.2022 06:00,26.09.2022 07:00,47.1,0,4,28.9,0,4,45.5,0,4,9.1,0,4,8,0,4,33.8,0,4
26.09.2022 07:00,26.09.2022 08:00,32.8,0,4,29.3,0,4,28.5,0,4,10.1,0,4,8.6,0,4,29.3,0,4
26.09.2022 08:00,26.09.2022 09:00,29.8,0,4,26.1,0,4,40.7,0,4,10.9,0,4,13.8,0,4,23.4,0,4
26.09.2022 09:00,26.09.2022 10:00,26.1,0,4,21.3,0,4,26.9,0,4,9.3,0,4,10.2,0,4,17.2,0,4
26.09.2022 10:00,26.09.2022 11:00,23,0,4,19.9,0,4,21.4,0,4,11.7,0,4,8,0,4,17.8,0,4
26.09.2022 11:00,26.09.2022 12:00,23,0,4,18.7,0,4,24.2,0,4,8.4,0,4,9.2,0,4,17.6,0,4
26.09.2022 12:00,26.09.2022 13:00,28.4,0,4,21.1,0,4,35.8,0,4,8.9,0,4,8,0,4,17.6,0,4
26.09.2022 13:00,26.09.2022 14:00,30,0,4,22.1,0,4,45.6,0,4,11.7,0,4,8,0,4,17.6,0,4
26.09.2022 14:00,26.09.2022 15:00,28,0,4,19.5,0,4,34,0,4,9.2,0,4,5.9,0,4,18.9,0,4
26.09.2022 15:00,26.09.2022 16:00,23.4,0,4,25.3,0,4,40.1,0,4,8.6,0,4,5.5,0,4,21,0,4
26.09.2022 16:00,26.09.2022 17:00,22.5,0,4,28.3,0,4,51,0,4,8.2,0,4,9.2,0,4,19.1,0,4
26.09.2022 17:00,26.09.2022 18:00,21.3,0,4,19.9,0,4,46.5,0,4,7.5,0,4,5.7,0,4,16.5,0,4
26.09.2022 18:00,26.09.2022 19:00,16.1,0,4,15.9,0,4,27,0,4,7,0,4,4.5,0,4,10.9,0,4
26.09.2022 19:00,26.09.2022 20:00,16.1,0,4,10.9,0,4,21.3,0,4,8.2,0,4,4.9,0,4,10,0,4
26.09.2022 20:00,26.09.2022 21:00,11.1,0,4,20.7,0,4,20.1,0,4,5.8,0,4,7.1,0,4,12.7,0,4
26.09.2022 21:00,26.09.2022 22:00,9.5,0,4,10.9,0,4,8.4,0,4,4.9,0,4,7.1,0,4,8.2,0,4
26.09.2022 22:00,26.09.2022 23:00,10.2,0,4,11.1,0,4,10.4,0,4,3.8,0,4,6.5,0,4,7.8,0,4
26.09.2022 23:00,27.09.2022 00:00,10.7,0,4,11.5,0,4,5,0,4,4.3,0,4,2.9,0,4,7.3,0,4
27.09.2022 00:00,27.09.2022 01:00,9.1,0,4,6.3,0,4,3.7,0,4,2.3,0,4,2.5,0,4,4.7,0,4
27.09.2022 01:00,27.09.2022 02:00,5,0,4,15.7,0,4,4.3,0,4,2,0,4,2.1,0,4,3.1,0,4
27.09.2022 02:00,27.09.2022 03:00,4.1,0,4,12.3,0,4,11.9,0,4,1.8,0,4,1.9,0,4,2.8,0,4
27.09.2022 03:00,27.09.2022 04:00,2.9,0,4,4.1,0,4,12.3,0,4,2.5,0,4,2.1,0,4,3,0,4
27.09.2022 04:00,27.09.2022 05:00,11.3,0,4,3.9,0,4,11.6,0,4,3.4,0,4,3.7,0,4,4.2,0,4
27.09.2022 05:00,27.09.2022 06:00,32.2,0,4,10.9,0,4,38.1,0,4,6.5,0,4,5.9,0,4,11.4,0,4
27.09.2022 06:00,27.09.2022 07:00,31.5,0,4,19.1,0,4,52.8,0,4,10.3,0,4,3.9,0,4,15.5,0,4
27.09.2022 07:00,27.09.2022 08:00,24.7,0,4,34.3,0,4,54.3,0,4,9,0,4,6.5,0,4,18.3,0,4
27.09.2022 08:00,27.09.2022 09:00,25.4,0,4,33.2,0,4,64,0,4,7.5,0,4,4.7,0,4,18.4,0,4
27.09.2022 09:00,27.09.2022 10:00,22.5,0,4,25.1,0,4,59,0,4,11,0,4,2.9,0,4,14.3,0,4
27.09.2022 10:00,27.09.2022 11:00,25.6,0,4,24.1,0,4,49.3,0,4,9.1,0,4,5.5,0,4,15.5,0,4
27.09.2022 11:00,27.09.2022 12:00,28.1,0,4,32.3,0,4,45.4,0,4,10.3,0,4,5.5,0,4,14.9,0,4
27.09.2022 12:00,27.09.2022 13:00,41.1,0,4,24.3,0,4,28,0,4,11.9,0,4,6.1,0,4,16.3,0,4
27.09.2022 13:00,27.09.2022 14:00,45.6,0,4,32.9,0,4,39.8,0,4,13.4,0,4,8.3,0,4,20.5,0,4
27.09.2022 14:00,27.09.2022 15:00,44,0,4,34.7,0,4,40.9,0,4,17.2,0,4,4.5,0,4,18.3,0,4
27.09.2022 15:00,27.09.2022 16:00,38.8,0,4,34.3,0,4,38.3,0,4,19.2,0,4,13.1,0,4,9,0,4
27.09.2022 16:00,27.09.2022 17:00,28.3,0,4,29.3,0,4,29.5,0,4,19,0,4,11.5,0,4,2.9,0,4
27.09.2022 17:00,27.09.2022 18:00,24.3,0,4,28.3,0,4,26.5,0,4,14.3,0,4,23.4,0,4,1.6,0,4
27.09.2022 18:00,27.09.2022 19:00,19.3,0,4,18.1,0,4,18.5,0,4,11.8,0,4,12.1,0,4,1.7,0,4
27.09.2022 19:00,27.09.2022 20:00,22,0,4,16.7,0,4,12.1,0,4,8.7,0,4,7.7,0,4,1.6,0,4
27.09.2022 20:00,27.09.2022 21:00,14.7,0,4,16.5,0,4,9.9,0,4,8,0,4,7.1,0,4,1.8,0,4
27.09.2022 21:00,27.09.2022 22:00,9.5,0,4,10.5,0,4,11.2,0,4,6,0,4,3.8,0,4,1.7,0,4
27.09.2022 22:00,27.09.2022 23:00,8.2,0,4,15.9,0,4,9.7,0,4,7.5,0,4,4,0,4,1.3,0,4
27.09.2022 23:00,28.09.2022 00:00,8.6,0,4,16.7,0,4,9.9,0,4,6.5,0,4,8.1,0,4,1.6,0,4
28.09.2022 00:00,28.09.2022 01:00,10.9,0,4,3.7,0,4,3.5,0,4,2.7,0,4,14.8,0,4,1,0,4
28.09.2022 01:00,28.09.2022 02:00,5.2,0,4,2.7,0,4,3.5,0,4,1.4,0,4,5.2,0,4,1,0,4
28.09.2022 02:00,28.09.2022 03:00,5,0,4,3.5,0,4,3.4,0,4,1.3,0,4,3,0,4,0.9,0,4
28.09.2022 03:00,28.09.2022 04:00,6.4,0,4,2.7,0,4,4.3,0,4,1.6,0,4,6,0,4,0.8,0,4
28.09.2022 04:00,28.09.2022 05:00,16.8,0,4,3.9,0,4,7.1,0,4,3.8,0,4,4,0,4,0.9,0,4
28.09.2022 05:00,28.09.2022 06:00,42.6,0,4,9.5,0,4,36,0,4,9.3,0,4,15.1,0,4,1.4,0,4
28.09.2022 06:00,28.09.2022 07:00,40.5,0,4,25.5,0,4,35.3,0,4,17.7,0,4,24,0,4,2,0,4
28.09.2022 07:00,28.09.2022 08:00,35.3,0,4,35.3,0,4,30.6,0,4,21.5,0,4,16.1,0,4,4.6,0,4
28.09.2022 08:00,28.09.2022 09:00,30.1,0,4,27.2,0,4,,1,4,16.8,0,4,36.1,0,4,3.6,0,4
28.09.2022 09:00,28.09.2022 10:00,35.3,0,4,28.3,0,4,,1,4,12.7,0,4,26.4,0,4,1.9,0,4
28.09.2022 10:00,28.09.2022 11:00,39.6,0,4,27.3,0,4,30.5,0,4,16.3,0,4,15.5,0,4,3.2,0,4
28.09.2022 11:00,28.09.2022 12:00,30.3,0,4,35.5,0,4,31.3,0,4,16.4,0,4,24.2,0,4,5.3,0,4
28.09.2022 12:00,28.09.2022 13:00,41,0,4,34.9,0,4,35.5,0,4,20.6,0,4,13.9,0,4,6.4,0,4
28.09.2022 13:00,28.09.2022 14:00,35.3,0,4,32.7,0,4,37.2,0,4,18,0,4,15.9,0,4,4.8,0,4
28.09.2022 14:00,28.09.2022 15:00,27.8,0,4,41.9,0,4,35.3,0,4,19.8,0,4,15.9,0,4,3.4,0,4
28.09.2022 15:00,28.09.2022 16:00,18.3,0,4,35.1,0,4,27.6,0,4,14.9,0,4,23.4,0,4,1.7,0,4
28.09.2022 16:00,28.09.2022 17:00,17.9,0,4,29.6,0,4,32.7,0,4,15.9,0,4,20.1,0,4,1.5,0,4
28.09.2022 17:00,28.09.2022 18:00,26.9,0,4,26.8,0,4,34.6,0,4,20.4,0,4,17.5,0,4,2,0,4
28.09.2022 18:00,28.09.2022 19:00,30.5,0,4,23.6,0,4,32.9,0,4,13,0,4,37.5,0,4,2.8,0,4
28.09.2022 19:00,28.09.2022 20:00,26.7,0,4,22.5,0,4,22.9,0,4,9,0,4,15.5,0,4,1.9,0,4
28.09.2022 20:00,28.09.2022 21:00,16.3,0,4,12.6,0,4,14.1,0,4,9.6,0,4,20.3,0,4,1.8,0,4
28.09.2022 21:00,28.09.2022 22:00,10,0,4,12.4,0,4,10.8,0,4,7,0,4,9.2,0,4,1.2,0,4
28.09.2022 22:00,28.09.2022 23:00,5,0,4,7.2,0,4,10.3,0,4,8.2,0,4,6,0,4,1.2,0,4
28.09.2022 23:00,29.09.2022 00:00,5.7,0,4,13.4,0,4,10.1,0,4,2.5,0,4,2.8,0,4,1.2,0,4
29.09.2022 00:00,29.09.2022 01:00,5.7,0,4,4,0,4,4.2,0,4,1.1,0,4,5.4,0,4,1,0,4
